ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante
2017,25,24/09/2017,Fluminense,Palmeiras,0,1
2017,25,24/09/2017,Coritiba,Botafogo,2,3
2017,25,24/09/2017,Atlético-GO,Cruzeiro,1,2
2017,25,24/09/2017,Chapecoense,Ponte Preta,1,0
2017,25,24/09/2017,Atlético-MG,Vitória,1,3
2017,25,24/09/2017,Bahia,Grêmio,1,0
2017,25,25/09/2017,Sport,Vasco da Gama,1,1
2017,26,30/09/2017,Bahia,Coritiba,1,1
2017,26,30/09/2017,Vasco da Gama,Chapecoense,1,1
2017,26,30/09/2017,Palmeiras,Santos,0,1
2017,26,01/10/2017,Botafogo,Vitória,2,3
2017,26,01/10/2017,Avaí,Atlético-GO,0,2
2017,26,01/10/2017,Cruzeiro,Corinthians,1,1
2017,26,01/10/2017,Grêmio,Fluminense,1,0
2017,26,01/10/2017,São Paulo,Sport,1,0
2017,26,01/10/2017,Atlético-PR,Atlético-MG,0,2
2017,26,02/10/2017,Ponte Preta,Flamengo,1,0
2017,27,11/10/2017,Atlético-PR,Atlético-GO,2,2
2017,27,11/10/2017,Botafogo,Chapecoense,2,1
2017,27,11/10/2017,Corinthians,Coritiba,3,1
2017,27,11/10/2017,Atlético-MG,São Paulo,1,0
2017,27,11/10/2017,Avaí,Vasco da Gama,1,2
2017,27,11/10/2017,Grêmio,Cruzeiro,0,1
2017,27,12/10/2017,Flamengo,Fluminense,1,1
2017,27,12/10/2017,Ponte Preta,Santos,1,1
2017,27,12/10/2017,Vitória,Sport,1,2
2017,27,12/10/2017,Palmeiras,Bahia,2,2
2017,28,07/10/2017,Cruzeiro,Ponte Preta,2,1
2017,28,14/10/2017,Vasco da Gama,Botafogo,1,0
2017,28,14/10/2017,São Paulo,Atlético-PR,2,1
2017,28,15/10/2017,Atlético-GO,Palmeiras,1,3
2017,28,15/10/2017,Chapecoense,Flamengo,0,1
2017,28,15/10/2017,Fluminense,Avaí,1,0
2017,28,15/10/2017,Sport,Atlético-MG,1,1
2017,28,15/10/2017,Bahia,Corinthians,2,0
2017,28,15/10/2017,Coritiba,Grêmio,0,1
2017,28,16/10/2017,Santos,Vitória,2,2
2017,29,17/10/2017,Coritiba,Cruzeiro,1,0
2017,29,17/10/2017,Atlético-GO,Vasco da Gama,0,1
2017,29,17/10/2017,Atlético-MG,Chapecoense,2,3
2017,29,17/10/2017,Fluminense,São Paulo,3,1
2017,29,17/10/2017,Corinthians,Grêmio,0,0
2017,29,17/10/2017,Avaí,Botafogo,1,1
2017,29,19/10/2017,Palmeiras,Ponte Preta,2,0
2017,29,19/10/2017,Vitória,Atlético-PR,2,3
2017,29,19/10/2017,Flamengo,Bahia,4,1
2017,29,19/10/2017,Sport,Santos,1,1
2017,30,21/10/2017,Vasco da Gama,Coritiba,1,1
2017,30,22/10/2017,Santos,Atlético-GO,1,0
2017,30,22/10/2017,São Paulo,Flamengo,2,0
2017,30,22/10/2017,Cruzeiro,Atlético-MG,1,3
2017,30,22/10/2017,Atlético-PR,Sport,2,1
2017,30,22/10/2017,Grêmio,Palmeiras,1,3
2017,30,22/10/2017,Bahia,Vitória,2,1
2017,30,22/10/2017,Ponte Preta,Avaí,1,2
2017,30,22/10/2017,Chapecoense,Fluminense,2,0
2017,30,23/10/2017,Botafogo,Corinthians,2,1
2017,31,28/10/2017,São Paulo,Santos,2,1
2017,31,28/10/2017,Flamengo,Vasco da Gama,0,0
2017,31,28/10/2017,Atlético-PR,Chapecoense,0,0
2017,31,29/10/2017,Fluminense,Bahia,1,1
2017,31,29/10/2017,Atlético-MG,Botafogo,0,0
2017,31,29/10/2017,Ponte Preta,Corinthians,1,0
2017,31,29/10/2017,Vitória,Atlético-GO,1,1
2017,31,29/10/2017,Sport,Coritiba,3,4
2017,31,29/10/2017,Avaí,Grêmio,2,2
2017,31,30/10/2017,Palmeiras,Cruzeiro,2,2
2017,32,04/11/2017,Santos,Atlético-MG,3,1
2017,32,04/11/2017,Botafogo,Fluminense,1,2
2017,32,04/11/2017,Atlético-GO,São Paulo,0,1
2017,32,04/11/2017,Coritiba,Avaí,4,0
2017,32,05/11/2017,Corinthians,Palmeiras,3,2
2017,32,05/11/2017,Cruzeiro,Atlético-PR,1,0
2017,32,05/11/2017,Grêmio,Flamengo,3,1
2017,32,05/11/2017,Bahia,Ponte Preta,2,0
2017,32,05/11/2017,Chapecoense,Sport,1,1
2017,32,05/11/2017,Vasco da Gama,Vitória,1,1
2017,33,08/11/2017,Avaí,Bahia,1,2
2017,33,08/11/2017,Ponte Preta,Grêmio,0,1
2017,33,08/11/2017,Atlético-PR,Corinthians,0,1
2017,33,08/11/2017,Sport,Botafogo,1,2
2017,33,08/11/2017,Flamengo,Cruzeiro,2,0
2017,33,08/11/2017,Santos,Vasco da Gama,1,2
2017,33,08/11/2017,Vitória,Palmeiras,3,1
2017,33,09/11/2017,Atlético-MG,Atlético-GO,3,2
2017,33,09/11/2017,São Paulo,Chapecoense,2,2
2017,33,09/11/2017,Fluminense,Coritiba,2,2
2017,34,11/11/2017,Botafogo,Atlético-PR,0,1
2017,34,11/11/2017,Corinthians,Avaí,1,0
2017,34,12/11/2017,Atlético-GO,Sport,2,0
2017,34,12/11/2017,Grêmio,Vitória,1,1
2017,34,12/11/2017,Palmeiras,Flamengo,2,0
2017,34,12/11/2017,Vasco da Gama,São Paulo,1,1
2017,34,12/11/2017,Bahia,Atlético-MG,2,2
2017,34,12/11/2017,Cruzeiro,Fluminense,3,1
2017,34,12/11/2017,Coritiba,Ponte Preta,1,1
2017,34,13/11/2017,Chapecoense,Santos,2,0
2017,35,15/11/2017,Ponte Preta,Atlético-PR,2,1
2017,35,15/11/2017,Grêmio,São Paulo,1,0
2017,35,15/11/2017,Cruzeiro,Avaí,2,2
2017,35,15/11/2017,Corinthians,Fluminense,3,1
2017,35,15/11/2017,Vasco da Gama,Atlético-MG,1,1
2017,35,16/11/2017,Botafogo,Atlético-GO,1,2
2017,35,16/11/2017,Chapecoense,Vitória,2,1
2017,35,16/11/2017,Palmeiras,Sport,5,1
2017,35,16/11/2017,Bahia,Santos,3,1
2017,35,16/11/2017,Coritiba,Flamengo,1,0
2017,36,19/11/2017,Atlético-GO,Chapecoense,1,1
2017,36,19/11/2017,Flamengo,Corinthians,3,0
2017,36,19/11/2017,São Paulo,Botafogo,0,0
2017,36,19/11/2017,Sport,Bahia,1,0
2017,36,19/11/2017,Vitória,Cruzeiro,1,1
2017,36,19/11/2017,Atlético-MG,Coritiba,3,0
2017,36,19/11/2017,Atlético-PR,Vasco da Gama,3,1
2017,36,19/11/2017,Santos,Grêmio,1,0
2017,36,20/11/2017,Fluminense,Ponte Preta,2,0
2017,36,20/11/2017,Avaí,Palmeiras,2,1
2017,37,25/11/2017,Fluminense,Sport,1,2
2017,37,26/11/2017,Avaí,Atlético-PR,1,0
2017,37,26/11/2017,Corinthians,Atlético-MG,2,2
2017,37,26/11/2017,Coritiba,São Paulo,1,2
2017,37,26/11/2017,Cruzeiro,Vasco da Gama,0,1
2017,37,26/11/2017,Grêmio,Atlético-GO,1,1
2017,37,26/11/2017,Ponte Preta,Vitória,2,3
2017,37,26/11/2017,Bahia,Chapecoense,0,1
2017,37,26/11/2017,Flamengo,Santos,1,2
2017,37,27/11/2017,Palmeiras,Botafogo,2,0
2017,38,03/12/2017,Atlético-GO,Fluminense,1,1
2017,38,03/12/2017,Atlético-MG,Grêmio,4,3
2017,38,03/12/2017,Atlético-PR,Palmeiras,3,0
2017,38,03/12/2017,Botafogo,Cruzeiro,2,2
2017,38,03/12/2017,Chapecoense,Coritiba,2,1
2017,38,03/12/2017,Santos,Avaí,1,1
2017,38,03/12/2017,São Paulo,Bahia,1,1
2017,38,03/12/2017,Sport,Corinthians,1,0
2017,38,03/12/2017,Vasco da Gama,Ponte Preta,2,1
2017,38,03/12/2017,Vitória,Flamengo,1,2
2018,1,14/04/2018,Cruzeiro,Grêmio,0,1
2018,1,14/04/2018,Vitória,Flamengo,2,2
2018,1,14/04/2018,Santos,Ceará,2,0
2018,1,15/04/2018,América-MG,Sport,3,0
2018,1,15/04/2018,Corinthians,Fluminense,2,1
2018,1,15/04/2018,Internacional,Bahia,2,0
2018,1,15/04/2018,Vasco da Gama,Atlético-MG,2,1
2018,1,15/04/2018,Atlético-PR,Chapecoense,5,1
2018,1,16/04/2018,Botafogo,Palmeiras,1,1
2018,1,16/04/2018,São Paulo,Paraná,1,0
2018,2,21/04/2018,Bahia,Santos,1,0
2018,2,21/04/2018,Flamengo,América-MG,2,0
2018,2,22/04/2018,Paraná,Corinthians,0,4
2018,2,22/04/2018,Atlético-MG,Vitória,2,1
2018,2,22/04/2018,Chapecoense,Vasco da Gama,1,1
2018,2,22/04/2018,Fluminense,Cruzeiro,1,0
2018,2,22/04/2018,Ceará,São Paulo,0,0
2018,2,22/04/2018,Palmeiras,Internacional,1,0
2018,2,22/04/2018,Grêmio,Atlético-PR,0,0
2018,2,23/04/2018,Sport,Botafogo,1,1
2018,3,28/04/2018,Botafogo,Grêmio,2,1
2018,3,29/04/2018,Atlético-MG,Corinthians,1,0
2018,3,29/04/2018,Paraná,Sport,1,2
2018,3,29/04/2018,Bahia,Atlético-PR,0,0
2018,3,29/04/2018,Fluminense,São Paulo,1,1
2018,3,29/04/2018,Ceará,Flamengo,0,3
2018,3,29/04/2018,Palmeiras,Chapecoense,0,0
2018,3,29/04/2018,Internacional,Cruzeiro,0,0
2018,3,30/04/2018,América-MG,Vitória,2,1
2018,3,27/09/2018,Santos,Vasco da Gama,1,1
2018,4,05/05/2018,Vasco da Gama,América-MG,4,1
2018,4,05/05/2018,São Paulo,Atlético-MG,2,2
2018,4,06/05/2018,Corinthians,Ceará,1,1
2018,4,06/05/2018,Cruzeiro,Botafogo,1,0
2018,4,06/05/2018,Atlético-PR,Palmeiras,1,3
2018,4,06/05/2018,Vitória,Fluminense,1,2
2018,4,06/05/2018,Flamengo,Internacional,2,0
2018,4,06/05/2018,Sport,Bahia,2,0
2018,4,06/05/2018,Grêmio,Santos,5,1
2018,4,07/05/2018,Chapecoense,Paraná,1,1
2018,5,12/05/2018,Grêmio,Internacional,0,0
2018,5,13/05/2018,Cruzeiro,Sport,2,0
2018,5,13/05/2018,Corinthians,Palmeiras,1,0
2018,5,13/05/2018,Vasco da Gama,Vitória,2,3
2018,5,13/05/2018,Chapecoense,Flamengo,3,2
2018,5,13/05/2018,Atlético-PR,Atlético-MG,1,2
2018,5,13/05/2018,Bahia,São Paulo,2,2
2018,5,13/05/2018,Santos,Paraná,3,1
2018,5,14/05/2018,Botafogo,Fluminense,2,1
2018,5,14/05/2018,Ceará,América-MG,2,2
2018,6,19/05/2018,Atlético-MG,Cruzeiro,1,0
2018,6,19/05/2018,Flamengo,Vasco da Gama,1,1
2018,6,19/05/2018,Palmeiras,Bahia,3,0
2018,6,20/05/2018,Vitória,Ceará,2,1
2018,6,20/05/2018,Paraná,Grêmio,0,0
2018,6,20/05/2018,América-MG,Botafogo,1,0
2018,6,20/05/2018,São Paulo,Santos,1,0
2018,6,20/05/2018,Sport,Corinthians,1,1
2018,6,20/05/2018,Fluminense,Atlético-PR,2,0
2018,6,21/05/2018,Internacional,Chapecoense,3,0
2018,7,26/05/2018,Fluminense,Chapecoense,3,1
2018,7,26/05/2018,Palmeiras,Sport,2,3
2018,7,26/05/2018,Atlético-MG,Flamengo,0,1
2018,7,27/05/2018,Paraná,Atlético-PR,0,0
2018,7,27/05/2018,Botafogo,Vitória,1,1
2018,7,27/05/2018,Bahia,Vasco da Gama,3,0
2018,7,27/05/2018,Santos,Cruzeiro,0,1
2018,7,27/05/2018,Internacional,Corinthians,2,1
2018,7,27/05/2018,Ceará,Grêmio,0,1
2018,7,27/05/2018,América-MG,São Paulo,1,3
2018,8,30/05/2018,Vasco da Gama,Paraná,1,0
2018,8,30/05/2018,Sport,Atlético-MG,3,2
2018,8,30/05/2018,Vitória,Internacional,2,3
2018,8,30/05/2018,São Paulo,Botafogo,3,2
2018,8,30/05/2018,Chapecoense,Ceará,2,0
2018,8,30/05/2018,Cruzeiro,Palmeiras,1,0
2018,8,30/05/2018,Grêmio,Fluminense,0,0
2018,8,31/05/2018,Flamengo,Bahia,2,0
2018,8,31/05/2018,Corinthians,América-MG,1,0
2018,8,31/05/2018,Atlético-PR,Santos,2,0
2018,9,02/06/2018,Atlético-MG,Chapecoense,3,3
2018,9,02/06/2018,Internacional,Sport,0,0
2018,9,02/06/2018,Vasco da Gama,Botafogo,1,2
2018,9,02/06/2018,Palmeiras,São Paulo,3,1
2018,9,03/06/2018,Bahia,Grêmio,0,2
2018,9,03/06/2018,América-MG,Atlético-PR,3,1
2018,9,03/06/2018,Flamengo,Corinthians,1,0
2018,9,03/06/2018,Santos,Vitória,5,2
2018,9,03/06/2018,Ceará,Cruzeiro,0,1
2018,9,04/06/2018,Paraná,Fluminense,2,1
2018,10,05/06/2018,São Paulo,Internacional,0,0
2018,10,06/06/2018,Vitória,Chapecoense,1,0
2018,10,06/06/2018,Botafogo,Ceará,0,0
2018,10,06/06/2018,Sport,Atlético-PR,1,0
2018,10,06/06/2018,Corinthians,Santos,1,1
2018,10,06/06/2018,Cruzeiro,Vasco da Gama,1,1
2018,10,06/06/2018,Grêmio,Palmeiras,0,2
2018,10,07/06/2018,Paraná,Bahia,1,0
2018,10,07/06/2018,Fluminense,Flamengo,0,2
2018,10,07/06/2018,América-MG,Atlético-MG,1,3
2018,11,09/06/2018,Atlético-PR,São Paulo,0,1
2018,11,09/06/2018,Chapecoense,Cruzeiro,2,0
2018,11,09/06/2018,Vasco da Gama,Sport,3,2
2018,11,09/06/2018,Corinthians,Vitória,0,0
2018,11,10/06/2018,Atlético-MG,Fluminense,5,2
2018,11,10/06/2018,Bahia,Botafogo,3,3
2018,11,10/06/2018,Ceará,Palmeiras,2,2
2018,11,10/06/2018,Grêmio,América-MG,1,0
2018,11,10/06/2018,Flamengo,Paraná,2,0
2018,11,10/06/2018,Santos,Internacional,1,2
2018,12,12/06/2018,São Paulo,Vitória,3,0
2018,12,13/06/2018,América-MG,Chapecoense,0,0
2018,12,13/06/2018,Fluminense,Santos,0,1
2018,12,13/06/2018,Paraná,Cruzeiro,1,1
2018,12,13/06/2018,Sport,Grêmio,0,0
2018,12,13/06/2018,Botafogo,Atlético-PR,2,0
2018,12,13/06/2018,Palmeiras,Flamengo,1,1
2018,12,13/06/2018,Atlético-MG,Ceará,2,1
2018,12,13/06/2018,Bahia,Corinthians,1,0
2018,12,13/06/2018,Internacional,Vasco da Gama,3,1
2018,13,18/07/2018,Ceará,Sport,1,0
2018,13,18/07/2018,Vitória,Paraná,1,0
2018,13,18/07/2018,Flamengo,São Paulo,0,1
2018,13,18/07/2018,Corinthians,Botafogo,2,0
2018,13,18/07/2018,Grêmio,Atlético-MG,2,0
2018,13,19/07/2018,Cruzeiro,América-MG,3,1
2018,13,19/07/2018,Chapecoense,Bahia,1,1
2018,13,19/07/2018,Vasco da Gama,Fluminense,1,1
2018,13,19/07/2018,Santos,Palmeiras,1,1
2018,13,19/07/2018,Atlético-PR,Internacional,2,2
2018,14,21/07/2018,Flamengo,Botafogo,2,0
2018,14,21/07/2018,São Paulo,Corinthians,3,1
2018,14,22/07/2018,Paraná,América-MG,1,0
2018,14,22/07/2018,Bahia,Vitória,4,1
2018,14,22/07/2018,Vasco da Gama,Grêmio,1,0
2018,14,22/07/2018,Sport,Fluminense,1,2
2018,14,22/07/2018,Palmeiras,Atlético-MG,3,2
2018,14,22/07/2018,Cruzeiro,Atlético-PR,2,1
2018,14,22/07/2018,Chapecoense,Santos,0,0
2018,14,23/07/2018,Internacional,Ceará,1,0
2018,15,25/07/2018,Fluminense,Palmeiras,1,0
2018,15,25/07/2018,Atlético-MG,Paraná,2,0
2018,15,25/07/2018,Santos,Flamengo,1,1
2018,15,25/07/2018,Corinthians,Cruzeiro,2,0
2018,15,26/07/2018,Vitória,Sport,1,0
2018,15,26/07/2018,Botafogo,Chapecoense,1,0
2018,15,26/07/2018,Grêmio,São Paulo,2,1
2018,15,26/07/2018,América-MG,Internacional,2,1
2018,15,29/08/2018,Atlético-PR,Vasco da Gama,1,0
2018,15,29/08/2018,Ceará,Bahia,0,2
2018,16,28/07/2018,Ceará,Fluminense,1,0
2018,16,29/07/2018,Vasco da Gama,Corinthians,1,4
2018,16,29/07/2018,Palmeiras,Paraná,3,0
2018,16,29/07/2018,Cruzeiro,São Paulo,0,2
2018,16,29/07/2018,Atlético-PR,Vitória,4,0
2018,16,29/07/2018,Flamengo,Sport,4,1
2018,16,29/07/2018,Internacional,Botafogo,3,0
2018,16,29/07/2018,Chapecoense,Grêmio,1,1
2018,16,29/07/2018,Santos,América-MG,0,1
2018,16,30/07/2018,Bahia,Atlético-MG,2,2
2018,17,04/08/2018,Botafogo,Santos,0,0
2018,17,04/08/2018,Grêmio,Flamengo,2,0
2018,17,04/08/2018,Corinthians,Atlético-PR,0,0
2018,17,05/08/2018,Paraná,Ceará,0,1
2018,17,05/08/2018,América-MG,Palmeiras,0,0
2018,17,05/08/2018,Vitória,Cruzeiro,1,1
2018,17,05/08/2018,São Paulo,Vasco da Gama,2,1
2018,17,05/08/2018,Fluminense,Bahia,1,1
2018,17,05/08/2018,Sport,Chapecoense,1,1
2018,17,06/08/2018,Atlético-MG,Internacional,0,1
2018,18,11/08/2018,Ceará,Atlético-PR,0,0
2018,18,11/08/2018,Bahia,América-MG,1,0
2018,18,12/08/2018,Atlético-MG,Santos,3,1
2018,18,12/08/2018,Paraná,Botafogo,1,1
2018,18,12/08/2018,Chapecoense,Corinthians,2,1
2018,18,12/08/2018,Flamengo,Cruzeiro,1,0
2018,18,12/08/2018,Sport,São Paulo,1,3
2018,18,12/08/2018,Palmeiras,Vasco da Gama,1,0
2018,18,12/08/2018,Grêmio,Vitória,4,0
2018,18,13/08/2018,Fluminense,Internacional,0,3
2018,19,18/08/2018,Santos,Sport,3,0
2018,19,18/08/2018,Corinthians,Grêmio,0,1
2018,19,19/08/2018,Atlético-PR,Flamengo,3,0
2018,19,19/08/2018,Internacional,Paraná,1,0
2018,19,19/08/2018,Cruzeiro,Bahia,1,1
2018,19,19/08/2018,Vitória,Palmeiras,0,3
2018,19,19/08/2018,Botafogo,Atlético-MG,0,3
2018,19,19/08/2018,América-MG,Fluminense,0,0
2018,19,19/08/2018,São Paulo,Chapecoense,2,0
2018,19,20/08/2018,Vasco da Gama,Ceará,1,1
2018,20,08/08/2018,Ceará,Santos,1,1
2018,20,22/08/2018,Paraná,São Paulo,1,1
2018,20,22/08/2018,Bahia,Internacional,0,1
2018,20,22/08/2018,Sport,América-MG,0,2
2018,20,22/08/2018,Palmeiras,Botafogo,2,0
2018,20,22/08/2018,Fluminense,Corinthians,1,0
2018,20,22/08/2018,Grêmio,Cruzeiro,1,1
2018,20,23/08/2018,Flamengo,Vitória,1,0
2018,20,23/08/2018,Atlético-MG,Vasco da Gama,0,0
2018,20,13/09/2018,Chapecoense,Atlético-PR,2,1
2018,21,25/08/2018,Santos,Bahia,2,0
2018,21,25/08/2018,Atlético-PR,Grêmio,2,1
2018,21,25/08/2018,Corinthians,Paraná,1,0
2018,21,25/08/2018,Cruzeiro,Fluminense,2,1
2018,21,25/08/2018,Botafogo,Sport,2,0
2018,21,26/08/2018,São Paulo,Ceará,1,0
2018,21,26/08/2018,América-MG,Flamengo,2,2
2018,21,26/08/2018,Vitória,Atlético-MG,1,0
2018,21,26/08/2018,Internacional,Palmeiras,0,0
2018,21,26/08/2018,Vasco da Gama,Chapecoense,3,1
2018,22,01/09/2018,Vitória,América-MG,1,0
2018,22,01/09/2018,Grêmio,Botafogo,4,0
2018,22,01/09/2018,Vasco da Gama,Santos,0,3
2018,22,01/09/2018,Corinthians,Atlético-MG,1,1
2018,22,02/09/2018,Flamengo,Ceará,0,1
2018,22,02/09/2018,Atlético-PR,Bahia,2,0
2018,22,02/09/2018,São Paulo,Fluminense,1,1
2018,22,02/09/2018,Sport,Paraná,1,0
2018,22,02/09/2018,Cruzeiro,Internacional,0,0
2018,22,02/09/2018,Chapecoense,Palmeiras,1,2
2018,23,05/09/2018,Bahia,Sport,2,0
2018,23,05/09/2018,Botafogo,Cruzeiro,1,1
2018,23,05/09/2018,Ceará,Corinthians,2,1
2018,23,05/09/2018,Paraná,Chapecoense,1,1
2018,23,05/09/2018,Palmeiras,Atlético-PR,2,0
2018,23,05/09/2018,Atlético-MG,São Paulo,1,0
2018,23,05/09/2018,Internacional,Flamengo,2,1
2018,23,06/09/2018,Fluminense,Vitória,0,0
2018,23,06/09/2018,Santos,Grêmio,0,0
2018,23,06/09/2018,América-MG,Vasco da Gama,2,1
2018,24,08/09/2018,Sport,Cruzeiro,0,0
2018,24,08/09/2018,São Paulo,Bahia,1,0
2018,24,08/09/2018,Flamengo,Chapecoense,2,0
2018,24,09/09/2018,América-MG,Ceará,0,0
2018,24,09/09/2018,Fluminense,Botafogo,1,0
2018,24,09/09/2018,Palmeiras,Corinthians,1,0
2018,24,09/09/2018,Internacional,Grêmio,1,0
2018,24,09/09/2018,Paraná,Santos,0,2
2018,24,09/09/2018,Vitória,Vasco da Gama,1,0
2018,24,10/09/2018,Atlético-MG,Atlético-PR,3,1
2018,25,15/09/2018,Ceará,Vitória,2,0
2018,25,15/09/2018,Grêmio,Paraná,2,0
2018,25,15/09/2018,Vasco da Gama,Flamengo,1,1
2018,25,16/09/2018,Botafogo,América-MG,1,0
2018,25,16/09/2018,Cruzeiro,Atlético-MG,0,0
2018,25,16/09/2018,Atlético-PR,Fluminense,3,1
2018,25,16/09/2018,Bahia,Palmeiras,1,1
2018,25,16/09/2018,Santos,São Paulo,0,0
2018,25,16/09/2018,Corinthians,Sport,2,1
2018,25,17/09/2018,Chapecoense,Internacional,2,1
2018,26,22/09/2018,São Paulo,América-MG,1,1
2018,26,23/09/2018,Grêmio,Ceará,3,2
2018,26,23/09/2018,Atlético-PR,Paraná,3,0
2018,26,23/09/2018,Flamengo,Atlético-MG,2,1
2018,26,23/09/2018,Corinthians,Internacional,1,1
2018,26,23/09/2018,Vitória,Botafogo,3,4
2018,26,23/09/2018,Sport,Palmeiras,0,1
2018,26,23/09/2018,Cruzeiro,Santos,2,1
2018,26,24/09/2018,Chapecoense,Fluminense,1,2
2018,26,24/09/2018,Vasco da Gama,Bahia,2,1
2018,27,29/09/2018,Fluminense,Grêmio,0,1
2018,27,29/09/2018,América-MG,Corinthians,0,0
2018,27,29/09/2018,Bahia,Flamengo,0,0
2018,27,30/09/2018,Palmeiras,Cruzeiro,3,1
2018,27,30/09/2018,Atlético-MG,Sport,5,2
2018,27,30/09/2018,Botafogo,São Paulo,2,2
2018,27,30/09/2018,Santos,Atlético-PR,1,0
2018,27,30/09/2018,Internacional,Vitória,2,1
2018,27,30/09/2018,Ceará,Chapecoense,3,1
2018,27,01/10/2018,Paraná,Vasco da Gama,1,1
2018,28,05/10/2018,Sport,Internacional,2,1
2018,28,05/10/2018,Corinthians,Flamengo,0,3
2018,28,05/10/2018,Vitória,Santos,0,1
2018,28,06/10/2018,Atlético-PR,América-MG,4,0
2018,28,06/10/2018,Chapecoense,Atlético-MG,1,0
2018,28,06/10/2018,São Paulo,Palmeiras,0,2
2018,28,06/10/2018,Grêmio,Bahia,2,2
2018,28,08/10/2018,Fluminense,Paraná,4,0
2018,28,09/10/2018,Botafogo,Vasco da Gama,1,1
2018,28,24/10/2018,Cruzeiro,Ceará,0,2
2018,29,13/10/2018,Flamengo,Fluminense,3,0
2018,29,13/10/2018,Santos,Corinthians,1,0
2018,29,13/10/2018,Bahia,Paraná,2,0
2018,29,14/10/2018,Chapecoense,Vitória,0,1
2018,29,14/10/2018,Vasco da Gama,Cruzeiro,2,0
2018,29,14/10/2018,Palmeiras,Grêmio,2,0
2018,29,14/10/2018,Internacional,São Paulo,3,1
2018,29,14/10/2018,Atlético-MG,América-MG,0,0
2018,29,14/10/2018,Atlético-PR,Sport,4,0
2018,29,15/10/2018,Ceará,Botafogo,0,0
2018,30,20/10/2018,América-MG,Grêmio,1,1
2018,30,20/10/2018,Botafogo,Bahia,0,1
2018,30,20/10/2018,São Paulo,Atlético-PR,0,0
2018,30,20/10/2018,Sport,Vasco da Gama,2,1
2018,30,21/10/2018,Vitória,Corinthians,2,2
2018,30,21/10/2018,Fluminense,Atlético-MG,1,0
2018,30,21/10/2018,Palmeiras,Ceará,2,1
2018,30,21/10/2018,Cruzeiro,Chapecoense,3,0
2018,30,21/10/2018,Paraná,Flamengo,0,4
2018,30,22/10/2018,Internacional,Santos,2,2
2018,31,26/10/2018,Vitória,São Paulo,0,1
2018,31,26/10/2018,Vasco da Gama,Internacional,1,1
2018,31,27/10/2018,Santos,Fluminense,3,0
2018,31,27/10/2018,Grêmio,Sport,3,4
2018,31,27/10/2018,Chapecoense,América-MG,1,0
2018,31,27/10/2018,Flamengo,Palmeiras,1,1
2018,31,27/10/2018,Corinthians,Bahia,2,1
2018,31,27/10/2018,Cruzeiro,Paraná,3,1
2018,31,27/10/2018,Atlético-PR,Botafogo,2,1
2018,31,29/10/2018,Ceará,Atlético-MG,2,1
2018,32,03/11/2018,Atlético-MG,Grêmio,0,1
2018,32,03/11/2018,Fluminense,Vasco da Gama,0,1
2018,32,03/11/2018,Palmeiras,Santos,3,2
2018,32,04/11/2018,Paraná,Vitória,1,1
2018,32,04/11/2018,América-MG,Cruzeiro,1,2
2018,32,04/11/2018,Botafogo,Corinthians,1,0
2018,32,04/11/2018,São Paulo,Flamengo,2,2
2018,32,04/11/2018,Bahia,Chapecoense,1,0
2018,32,04/11/2018,Internacional,Atlético-PR,2,1
2018,32,05/11/2018,Sport,Ceará,1,0
2018,33,10/11/2018,América-MG,Paraná,0,1
2018,33,10/11/2018,Corinthians,São Paulo,1,1
2018,33,10/11/2018,Atlético-PR,Cruzeiro,2,0
2018,33,10/11/2018,Botafogo,Flamengo,2,1
2018,33,11/11/2018,Atlético-MG,Palmeiras,1,1
2018,33,11/11/2018,Vitória,Bahia,2,2
2018,33,11/11/2018,Ceará,Internacional,1,1
2018,33,11/11/2018,Grêmio,Vasco da Gama,2,1
2018,33,11/11/2018,Fluminense,Sport,0,0
2018,33,12/11/2018,Santos,Chapecoense,0,1
2018,34,14/11/2018,Vasco da Gama,Atlético-PR,1,1
2018,34,14/11/2018,Paraná,Atlético-MG,0,1
2018,34,14/11/2018,Bahia,Ceará,2,1
2018,34,14/11/2018,Cruzeiro,Corinthians,1,0
2018,34,14/11/2018,Sport,Vitória,0,0
2018,34,14/11/2018,Palmeiras,Fluminense,3,0
2018,34,15/11/2018,Chapecoense,Botafogo,0,1
2018,34,15/11/2018,Flamengo,Santos,1,0
2018,34,15/11/2018,São Paulo,Grêmio,1,1
2018,34,15/11/2018,Internacional,América-MG,2,0
2018,35,17/11/2018,Vitória,Atlético-PR,1,2
2018,35,17/11/2018,Corinthians,Vasco da Gama,1,0
2018,35,17/11/2018,Atlético-MG,Bahia,1,0
2018,35,18/11/2018,Paraná,Palmeiras,1,1
2018,35,18/11/2018,América-MG,Santos,2,1
2018,35,18/11/2018,Botafogo,Internacional,1,0
2018,35,18/11/2018,Sport,Flamengo,0,1
2018,35,18/11/2018,São Paulo,Cruzeiro,1,0
2018,35,18/11/2018,Grêmio,Chapecoense,2,0
2018,35,19/11/2018,Fluminense,Ceará,0,0
2018,36,21/11/2018,Internacional,Atlético-MG,1,2
2018,36,21/11/2018,Santos,Botafogo,1,1
2018,36,21/11/2018,Cruzeiro,Vitória,3,0
2018,36,21/11/2018,Atlético-PR,Corinthians,1,0
2018,36,21/11/2018,Flamengo,Grêmio,2,0
2018,36,21/11/2018,Palmeiras,América-MG,4,0
